CGG_LABEL_ENCODED,PYEONG,BUILDING_AGE,FLR,BRAND_SCORE,IS_PREMIUM_GU,SUBWAY_SCORE,EDUCATION_PREMIUM
12,18.11975,20.0,6,4,0,4,0
4,37.295225,33.0,3,1,0,3,0
14,25.69435,5.0,22,4,1,5,1
24,18.029,33.0,2,2,0,3,0
21,25.606625,37.0,13,2,0,3,0
1,25.69435,29.0,6,1,0,2,0
5,25.6883,30.0,5,1,0,3,0
15,25.70645,22.0,10,3,0,4,0
0,25.630825,4.0,12,5,1,5,1
24,25.6946525,23.0,3,3,0,3,0
24,25.6946525,23.0,3,3,0,3,0
13,25.623565,23.0,6,3,0,4,0
16,24.36335,22.0,2,2,0,3,0
0,23.693615,2.0,10,5,1,5,1
10,26.23885,47.0,6,2,0,3,0
12,17.741625,15.0,7,2,0,4,0
1,18.0849625,6.0,4,2,0,2,0
4,18.146975,20.0,16,2,0,3,0
3,18.122775,26.0,3,2,0,2,0
3,25.7004,26.0,12,2,0,2,0
8,12.493249999999998,37.0,7,2,0,3,1
15,25.65805,24.0,14,2,0,4,0
15,25.65805,24.0,2,2,0,4,0
24,25.691325000000003,25.0,7,2,0,3,0
15,34.62415,29.0,17,2,0,4,0
8,18.11975,36.0,9,2,0,3,1
8,18.11975,36.0,9,2,0,3,1
7,18.13185,25.0,3,2,0,3,0
11,25.709475,11.0,12,3,0,3,0
10,4.95979,12.0,14,2,0,3,0
1,25.703425,6.0,4,3,0,2,0
21,18.038075,14.0,9,3,0,3,0
11,18.1442525,4.0,5,3,0,3,0
11,18.1442525,4.0,1,3,0,3,0
3,25.703425,17.0,18,3,0,2,0
3,40.731625,31.0,10,2,0,2,0
4,25.673175,27.0,4,2,0,3,0
3,18.149395,3.0,9,3,0,2,0
14,16.6359875,4.0,15,5,1,5,1
14,18.13185,26.0,1,1,1,5,1
1,25.4826,6.0,19,2,0,2,0
8,17.548025,37.0,12,2,0,3,1
6,24.203025,31.0,16,1,0,3,0
8,17.548025,38.0,13,2,0,3,1
8,15.436575,30.0,8,1,0,3,1
23,18.140925,26.0,8,2,0,5,0
23,18.140925,26.0,8,2,0,5,0
17,25.652,17.0,15,2,1,4,1
4,18.02295,21.0,18,3,0,3,0
19,18.2952,41.0,5,2,0,4,0
12,25.709475,10.0,7,5,0,4,0
12,18.146975,10.0,3,5,0,4,0
7,18.1379,27.0,9,2,0,3,0
11,25.641715,21.0,8,3,0,3,0
1,32.261625,41.0,9,2,0,2,0
21,18.109465,23.0,3,2,0,3,0
8,25.534025,36.0,2,2,0,3,1
18,25.45235,20.0,7,2,0,3,1
23,6.8827825,5.0,5,2,0,5,0
15,25.709475,15.0,6,2,0,4,0
8,17.91405,39.0,12,2,0,3,1
16,25.6680325,18.0,19,3,0,3,0
19,18.128825,25.0,5,2,0,4,0
18,40.3414,26.0,7,2,0,3,1
16,18.110675,8.0,13,5,0,3,0
16,13.857525,8.0,5,5,0,3,0
16,25.6278,26.0,11,2,0,3,0
1,18.1315475,4.0,18,5,0,2,0
1,18.0849625,6.0,1,2,0,2,0
0,23.228975,46.0,5,2,1,5,1
9,22.043175,33.0,9,2,0,3,0
1,17.5934,9.0,8,2,0,2,0
8,11.979,27.0,11,2,0,3,1
8,15.004,28.0,15,2,0,3,1
18,21.6711,37.0,6,2,0,3,1
16,25.7004,14.0,18,2,0,3,0
10,25.709475,16.0,7,1,0,3,0
16,25.673175,26.0,7,2,0,3,0
18,15.5727,40.0,4,2,0,3,1
14,25.642925,14.0,6,2,1,5,1
18,18.14516,6.0,13,3,0,3,1
16,25.5552,3.0,16,3,0,3,0
8,17.96245,26.0,3,3,0,3,1
6,6.46745,7.0,6,2,0,3,0
9,25.7109875,22.0,3,2,0,3,0
15,25.67015,27.0,7,2,0,4,0
21,15.817725,7.0,5,2,0,3,0
1,18.0411,25.0,14,1,0,2,0
19,25.58545,17.0,1,2,0,4,0
12,18.1012975,4.0,12,5,0,4,0
23,25.6762,23.0,5,2,0,5,0
12,15.134075,39.0,5,1,0,4,0
6,25.7004,27.0,22,2,0,3,0
12,17.977574999999998,39.0,1,2,0,4,0
12,34.704615,11.0,15,4,0,4,0
1,25.70887,18.0,14,2,0,2,0
9,22.043175,33.0,9,2,0,3,0
3,17.95035,27.0,12,2,0,2,0
2,25.7019125,17.0,9,2,0,3,0
11,18.104625,28.0,6,2,0,3,0
18,25.600575,33.0,5,2,0,3,1
18,18.1016,27.0,12,2,0,3,1
13,25.57335,21.0,4,2,0,4,0
24,40.646925,30.0,5,2,0,3,0
21,16.204925,10.0,7,2,0,3,0
6,25.673175,25.0,25,2,0,3,0
1,4.271299999999999,6.0,16,2,0,2,0
16,34.705825,20.0,13,3,0,3,0
16,18.146975,20.0,8,3,0,3,0
12,18.1448575,18.0,1,2,0,4,0
19,17.8354,37.0,3,2,0,4,0
6,19.974075,38.0,10,2,0,3,0
18,25.642925,28.0,3,2,0,3,1
18,25.709475,21.0,5,2,0,3,1
18,25.6399,28.0,15,2,0,3,1
18,19.738125,39.0,6,2,0,3,1
18,19.76535,39.0,1,2,0,3,1
16,15.261125,26.0,5,2,0,3,0
15,25.7004,7.0,18,5,0,4,0
15,25.697375,22.0,11,2,0,4,0
16,21.662025,24.0,6,2,0,3,0
16,18.146975,15.0,2,4,0,3,0
9,25.703425,31.0,5,2,0,3,0
18,28.940175,39.0,2,2,0,3,1
19,45.05435,17.0,14,5,0,4,0
10,18.146975,25.0,25,2,0,3,0
3,25.697375,11.0,6,2,0,2,0
12,24.190925,34.0,9,2,0,4,0
6,25.70645,19.0,20,2,0,3,0
0,10.31525,28.0,3,2,1,5,1
5,18.14395,26.0,16,1,0,3,0
9,12.986325,37.0,7,2,0,3,0
12,18.1267075,11.0,2,4,0,4,0
8,25.50075,32.0,9,1,0,3,1
6,11.467774999999998,38.0,5,2,0,3,0
8,17.548025,37.0,11,2,0,3,1
17,25.7004,21.0,3,4,1,4,1
24,18.019925,27.0,20,2,0,3,0
1,25.423915,6.0,4,2,0,2,0
10,18.93045,21.0,15,1,0,3,0
6,11.467774999999998,38.0,9,2,0,3,0
7,25.703425,21.0,20,2,0,3,0
2,17.96245,15.0,3,4,0,3,0
3,17.58735,30.0,4,2,0,2,0
3,18.14395,17.0,19,3,0,2,0
3,11.979,33.0,9,2,0,2,0
8,22.36685,38.0,7,2,0,3,1
1,25.655025,17.0,13,3,0,2,0
15,34.657425,24.0,11,2,0,4,0
8,18.13185,24.0,20,2,0,3,1
15,29.09445,42.0,4,2,0,4,0
19,31.9803,50.0,9,3,0,4,0
8,25.685275,36.0,14,2,0,3,1
24,16.335,26.0,12,2,0,3,0
3,25.703425,26.0,9,2,0,2,0
8,15.10685,37.0,14,2,0,3,1
17,25.697375,4.0,15,3,1,4,1
1,18.14395,5.0,9,2,0,2,0
13,18.1379,26.0,15,1,0,4,0
19,41.0795,50.0,9,2,0,4,0
5,25.685275,24.0,5,2,0,3,0
15,25.6946525,23.0,10,2,0,4,0
16,18.080425,20.0,8,3,0,3,0
8,17.965475,34.0,15,2,0,3,1
12,31.69595,19.0,19,3,0,4,0
16,18.14395,15.0,10,1,0,3,0
18,18.068325,26.0,11,2,0,3,1
16,18.128825,21.0,7,3,0,3,0
0,45.61095,22.0,4,3,1,5,1
3,6.670125,4.0,7,2,0,2,0
24,25.68225,2.0,8,3,0,3,0
16,18.128825,21.0,7,3,0,3,0
13,17.47845,19.0,18,2,0,4,0
23,19.877275,19.0,16,2,0,5,0
12,25.691325000000003,27.0,18,4,0,4,0
3,25.570325,18.0,1,3,0,2,0
1,32.5369,42.0,5,2,0,2,0
0,20.439925,19.0,9,2,1,5,1
10,25.68225,29.0,17,2,0,3,0
1,11.800525,8.0,1,2,0,2,0
12,25.679527500000003,11.0,6,4,0,4,0
6,18.134875,25.0,16,2,0,3,0
12,18.140925,3.0,14,2,0,4,0
1,18.0849625,6.0,5,2,0,2,0
2,17.96245,15.0,3,4,0,3,0
15,37.361775,35.0,10,1,0,4,0
10,18.134875,14.0,14,4,0,3,0
10,34.590875,25.0,16,2,0,3,0
24,25.606625,11.0,11,2,0,3,0
12,18.1333625,11.0,10,4,0,4,0
19,18.0895,21.0,1,1,0,4,0
6,17.9685,30.0,11,2,0,3,0
19,9.434975,3.0,19,2,0,4,0
24,25.703425,21.0,9,2,0,3,0
13,25.703425,13.0,16,4,0,4,0
6,35.61635,22.0,1,3,0,3,0
12,25.71129,10.0,5,5,0,4,0
14,18.14395,4.0,20,5,1,5,1
16,18.1137,20.0,5,2,0,3,0
6,25.64595,22.0,13,3,0,3,0
8,15.10685,37.0,15,2,0,3,1
1,22.3465825,6.0,8,2,0,2,0
9,25.70645,32.0,13,2,0,3,0
19,25.67015,5.0,20,3,0,4,0
18,25.7103825,6.0,6,5,0,3,1
11,25.6964675,9.0,7,5,0,3,0
19,18.098575,28.0,4,1,0,4,0
18,47.670975,38.0,7,2,0,3,1
11,20.173725,37.0,2,2,0,3,0
4,25.709475,20.0,1,2,0,3,0
21,18.140925,4.0,5,3,0,3,0
12,25.6674275,14.0,5,4,0,4,0
18,18.134875,9.0,6,3,0,3,1
17,18.07135,28.0,3,2,1,4,1
2,25.612675,6.0,8,2,0,3,0
17,25.70645,17.0,8,2,1,4,1
16,25.6036,20.0,14,3,0,3,0
10,25.70645,11.0,14,4,0,3,0
18,25.709475,33.0,2,2,0,3,1
3,34.78145,17.0,9,3,0,2,0
1,18.140925,6.0,12,3,0,2,0
7,25.661075,23.0,17,1,0,3,0
12,25.667125,21.0,3,3,0,4,0
12,18.032025,25.0,15,2,0,4,0
18,18.125195,3.0,13,2,0,3,1
5,25.697375,19.0,8,3,0,3,0
12,25.552175,20.0,9,2,0,4,0
20,38.478,22.0,2,3,0,4,0
12,18.1333625,11.0,12,4,0,4,0
5,25.636875,26.0,5,2,0,3,0
9,12.493249999999998,35.0,3,2,0,3,0
19,18.14395,4.0,11,5,0,4,0
6,25.636875,32.0,12,2,0,3,0
5,25.461425,19.0,16,3,0,3,0
5,18.134875,29.0,18,2,0,3,0
23,18.140925,8.0,19,5,0,5,0
4,18.104625,32.0,6,1,0,3,0
14,48.239675,24.0,6,1,1,5,1
11,25.710685,4.0,6,3,0,3,0
18,34.5576,26.0,5,1,0,3,1
8,17.68415,33.0,11,2,0,3,1
11,48.493775,29.0,12,1,0,3,0
10,38.892425,38.0,13,1,0,3,0
1,25.08935,25.0,23,1,0,2,0
9,13.476375,35.0,12,1,0,3,0
18,25.6641,30.0,6,1,0,3,1
18,25.642925,28.0,3,1,0,3,1
24,25.68225,33.0,12,2,0,3,0
3,25.691325000000003,21.0,5,2,0,2,0
11,25.630825,16.0,10,2,0,3,0
23,36.9881875,32.0,2,1,0,5,0
11,25.5942225,13.0,12,3,0,3,0
11,25.6399,14.0,6,4,0,3,0
12,15.134075,39.0,14,1,0,4,0
19,25.7109875,5.0,8,3,0,4,0
1,33.913275,17.0,12,3,0,2,0
16,18.146975,5.0,5,4,0,3,0
18,16.280549999999998,38.0,9,2,0,3,1
2,34.742124999999994,21.0,8,2,0,3,0
4,34.693725,25.0,19,2,0,3,0
19,16.912775,23.0,8,4,0,4,0
19,16.912775,23.0,8,4,0,4,0
4,25.503775,5.0,1,3,0,3,0
9,25.68225,37.0,9,2,0,3,0
14,25.52495,36.0,3,2,1,5,1
9,25.36765,23.0,9,3,0,3,0
8,15.436575,30.0,3,1,0,3,1
15,18.13185,22.0,3,2,0,4,0
7,8.963075,6.0,10,2,0,3,0
10,25.491675,13.0,9,2,0,3,0
3,13.264625,8.0,4,2,0,2,0
3,17.58735,30.0,5,2,0,2,0
22,34.7666275,17.0,7,3,0,5,0
21,15.545475,2.0,5,1,0,3,0
19,25.70645,4.0,23,5,0,4,0
5,19.598975000000003,36.0,8,2,0,3,0
18,18.068325,25.0,13,2,0,3,1
8,24.2847,29.0,8,2,0,3,1
10,17.9564,28.0,9,2,0,3,0
5,17.73255,36.0,4,2,0,3,0
15,25.6762,10.0,8,2,0,4,0
8,21.383725,37.0,5,2,0,3,1
6,6.597524999999999,28.0,4,2,0,3,0
10,24.517625,18.0,17,4,0,3,0
23,22.08129,8.0,24,5,0,5,0
1,34.745149999999995,5.0,8,2,0,2,0
15,25.67015,27.0,4,2,0,4,0
15,18.146975,9.0,23,2,0,4,0
21,18.122775,25.0,16,2,0,3,0
20,18.056225,24.0,4,2,0,4,0
13,18.032025,24.0,11,2,0,4,0
8,13.845425,37.0,2,2,0,3,1
15,25.7004,9.0,8,2,0,4,0
16,18.075585,19.0,5,4,0,3,0
15,18.146975,9.0,23,2,0,4,0
18,25.6399,28.0,11,2,0,3,1
18,21.5259,28.0,2,1,0,3,1
6,18.019925,26.0,18,2,0,3,0
15,18.146975,9.0,20,2,0,4,0
1,25.570325,16.0,15,3,0,2,0
13,36.24555,19.0,8,2,0,4,0
24,25.4342,26.0,2,2,0,3,0
9,18.1379,28.0,8,2,0,3,0
3,18.146975,10.0,5,3,0,2,0
4,12.2694,27.0,17,3,0,3,0
9,25.5464275,21.0,16,3,0,3,0
18,35.94305,10.0,17,3,0,3,1
1,17.030749999999998,2.0,3,2,0,2,0
19,18.134875,8.0,2,4,0,4,0
19,25.70645,6.0,3,3,0,4,0
1,18.14395,5.0,20,2,0,2,0
12,25.364625,18.0,4,2,0,4,0
1,25.2648,40.0,10,2,0,2,0
10,21.861675,36.0,5,1,0,3,0
11,25.5068,22.0,8,3,0,3,0
0,18.1258,5.0,10,4,1,5,1
13,25.64595,28.0,10,2,0,4,0
19,18.11975,25.0,9,2,0,4,0
18,17.7749,28.0,8,2,0,3,1
10,25.691325000000003,4.0,14,3,0,3,0
4,25.709475,20.0,19,2,0,3,0
24,15.3140625,14.0,2,2,0,3,0
19,25.697375,8.0,1,4,0,4,0
11,25.376725,31.0,3,2,0,3,0
20,18.1137,27.0,7,2,0,4,0
10,18.134875,14.0,18,4,0,3,0
0,18.1258,5.0,10,4,1,5,1
16,18.1137,27.0,7,2,0,3,0
18,16.0204,5.0,2,1,0,3,1
16,18.140925,6.0,5,4,0,3,0
12,25.364625,18.0,14,2,0,4,0
12,18.08345,21.0,17,3,0,4,0
0,10.03695,33.0,12,2,1,5,1
15,25.703425,24.0,12,2,0,4,0
19,25.70645,3.0,2,5,0,4,0
15,25.69798,23.0,17,2,0,4,0
12,25.6641,26.0,14,3,0,4,0
11,18.0474525,22.0,10,2,0,3,0
17,41.23831249999999,37.0,8,2,1,4,1
12,24.190925,34.0,14,2,0,4,0
15,25.617515,22.0,5,3,0,4,0
6,25.709475,15.0,11,3,0,3,0
0,25.697375,32.0,4,2,1,5,1
15,44.839575,39.0,15,2,0,4,0
6,13.54595,37.0,6,2,0,3,0
1,25.388825,40.0,11,2,0,2,0
16,17.15175,34.0,5,1,0,3,0
16,25.703425,6.0,16,4,0,3,0
16,25.70645,12.0,5,2,0,3,0
11,18.116725,26.0,2,1,0,3,0
1,18.13185,33.0,8,2,0,2,0
1,18.13185,33.0,8,2,0,2,0
16,18.0837525,3.0,20,3,0,3,0
14,25.703425,11.0,15,3,1,5,1
23,40.52895,14.0,30,3,0,5,0
10,18.146975,11.0,11,4,0,3,0
1,10.197275,21.0,3,2,0,2,0
11,18.146975,18.0,13,3,0,3,0
19,18.038075,30.0,7,2,0,4,0
13,18.104625,7.0,14,3,0,4,0
11,18.1442525,4.0,19,3,0,3,0
9,16.0809,39.0,14,2,0,3,0
11,25.7004,28.0,4,2,0,3,0
19,18.1436475,5.0,2,3,0,4,0
12,34.7512,26.0,3,4,0,4,0
4,18.10765,30.0,18,2,0,3,0
12,18.1394125,11.0,29,4,0,4,0
0,15.0157975,14.0,35,5,1,5,1
11,37.742925,28.0,3,2,0,3,0
16,18.134875,22.0,22,2,0,3,0
1,25.70645,17.0,14,3,0,2,0
1,19.030275,43.0,12,3,0,2,0
20,34.70885,30.0,14,2,0,4,0
10,18.122775,18.0,8,1,0,3,0
17,25.70645,7.0,16,2,1,4,1
15,18.140925,31.0,14,1,0,4,0
16,25.703425,17.0,9,3,0,3,0
3,10.4181,32.0,7,2,0,2,0
18,35.2034375,11.0,9,3,0,3,1
3,25.691325000000003,21.0,11,2,0,2,0
19,35.02345,22.0,25,4,0,4,0
16,25.673175,27.0,5,2,0,3,0
19,18.10765,25.0,5,2,0,4,0
15,18.146975,13.0,16,4,0,4,0
16,18.122775,21.0,13,2,0,3,0
13,25.673175,27.0,22,2,0,4,0
10,17.67205,22.0,7,1,0,3,0
19,24.1325425,23.0,1,3,0,4,0
10,34.7391,23.0,13,2,0,3,0
9,18.6098,35.0,1,2,0,3,0
4,28.77985,23.0,4,2,0,3,0
18,25.068175,21.0,2,2,0,3,1
0,18.0774,20.0,18,2,1,5,1
17,25.612675,40.0,11,2,1,4,1
3,18.13185,30.0,2,2,0,2,0
6,15.134075,18.0,15,2,0,3,0
12,25.65805,11.0,5,4,0,4,0
3,18.1137,26.0,4,2,0,2,0
16,18.146975,22.0,3,4,0,3,0
16,18.1137,20.0,14,2,0,3,0
16,25.703425,17.0,9,3,0,3,0
8,25.606625,25.0,6,2,0,3,1
12,20.603275,20.0,3,1,0,4,0
5,24.9744,23.0,5,1,0,3,0
14,25.618725,26.0,15,1,1,5,1
18,16.619349999999997,38.0,14,2,0,3,1
16,18.0837525,3.0,25,3,0,3,0
16,18.146975,21.0,20,4,0,3,0
4,14.819475,25.0,2,2,0,3,0
18,16.619349999999997,38.0,1,2,0,3,1
9,25.70645,32.0,10,2,0,3,0
3,19.9287,35.0,3,2,0,2,0
18,25.679225,33.0,9,2,0,3,1
11,25.7097775,7.0,18,3,0,3,0
15,34.778425,22.0,12,2,0,4,0
18,22.442475,38.0,9,2,0,3,1
15,25.6958625,25.0,11,2,0,4,0
16,25.697375,21.0,19,4,0,3,0
6,25.679225,29.0,17,2,0,3,0
11,25.70645,13.0,3,3,0,3,0
10,25.68225,29.0,4,2,0,3,0
23,34.7633,26.0,10,2,0,5,0
18,25.588475,22.0,4,2,0,3,1
4,17.0126,26.0,6,2,0,3,0
13,19.453775,15.0,4,2,0,4,0
12,34.711875,25.0,1,4,0,4,0
18,25.7004,25.0,4,2,0,3,1
6,25.709475,24.0,9,1,0,3,0
11,25.537655,14.0,16,1,0,3,0
21,25.69435,4.0,7,3,0,3,0
8,17.91405,25.0,4,2,0,3,1
8,13.4673,33.0,8,2,0,3,1
8,11.979,28.0,3,2,0,3,1
12,17.741625,15.0,2,2,0,4,0
8,18.1258,27.0,4,2,0,3,1
1,25.673175,16.0,4,2,0,2,0
20,40.78305,22.0,11,5,0,4,0
16,17.191074999999998,16.0,9,3,0,3,0
14,25.51285,36.0,3,1,1,5,1
3,36.2706575,21.0,16,3,0,2,0
1,18.0411,25.0,3,1,0,2,0
17,25.709475,7.0,16,2,1,4,1
20,25.5863575,16.0,1,2,0,4,0
1,22.1672,20.0,6,2,0,2,0
8,16.513475,37.0,9,2,0,3,1
16,18.1137,20.0,14,2,0,3,0
9,17.8596,27.0,18,1,0,3,0
19,17.9685,25.0,20,2,0,4,0
6,18.14395,33.0,5,2,0,3,0
19,17.92615,37.0,15,1,0,4,0
0,25.5621575,17.0,9,3,1,5,1
15,25.70645,9.0,16,5,0,4,0
9,12.133275,37.0,12,2,0,3,0
19,41.0795,50.0,15,2,0,4,0
5,12.1831875,4.0,5,2,0,3,0
24,25.4826,22.0,7,2,0,3,0
21,18.13185,27.0,15,1,0,3,0
18,17.98665,26.0,16,2,0,3,1
21,16.725225,1.0,6,2,0,3,0
10,25.661075,25.0,7,1,0,3,0
21,25.4705,17.0,8,3,0,3,0
3,25.673175,35.0,10,2,0,2,0
21,25.7004,19.0,9,2,0,3,0
21,20.17675,37.0,7,2,0,3,0
21,25.515875,21.0,5,2,0,3,0
16,25.697375,6.0,35,4,0,3,0
19,18.122775,8.0,16,5,0,4,0
5,17.306024999999998,7.0,3,3,0,3,0
12,17.9685,26.0,11,3,0,4,0
10,25.68225,20.0,17,2,0,3,0
18,17.856575,22.0,10,2,0,3,1
24,25.703425,29.0,5,2,0,3,0
16,18.146975,21.0,13,4,0,3,0
24,25.703425,29.0,6,2,0,3,0
16,25.588475,26.0,2,2,0,3,0
23,35.616955,19.0,19,2,0,5,0
11,25.478365,21.0,8,4,0,3,0
3,25.686485,23.0,5,3,0,2,0
19,18.14032,5.0,6,3,0,4,0
16,46.055625,27.0,3,2,0,3,0
12,25.5905925,11.0,10,4,0,4,0
19,25.70645,34.0,12,2,0,4,0
23,25.697375,24.0,4,2,0,5,0
3,18.1137,26.0,7,2,0,2,0
1,18.0849625,6.0,11,2,0,2,0
24,15.055425,29.0,1,2,0,3,0
12,18.140925,3.0,15,2,0,4,0
23,25.697375,24.0,4,2,0,5,0
12,18.140925,3.0,5,2,0,4,0
10,18.044125,6.0,18,2,0,3,0
1,34.78145,14.0,2,3,0,2,0
15,18.140925,30.0,5,2,0,4,0
24,15.055425,29.0,4,2,0,3,0
13,18.02295,27.0,6,2,0,4,0
7,17.95035,27.0,1,2,0,3,0
22,25.6625875,8.0,12,5,0,5,0
19,18.1085575,3.0,8,3,0,4,0
10,18.13185,22.0,13,2,0,3,0
19,25.68225,3.0,16,3,0,4,0
13,25.661075,5.0,11,4,0,4,0
18,18.8276,37.0,5,2,0,3,1
4,18.11975,6.0,13,3,0,3,0
11,18.050175,24.0,7,3,0,3,0
9,15.30045,39.0,6,3,0,3,0
13,18.140925,13.0,11,4,0,4,0
16,18.146975,6.0,5,4,0,3,0
16,33.26895,6.0,8,4,0,3,0
7,34.7391,21.0,7,2,0,3,0
19,25.6641,28.0,18,2,0,4,0
19,25.6641,28.0,18,2,0,4,0
9,25.576375,20.0,4,4,0,3,0
8,11.6886,33.0,10,2,0,3,1
9,25.5464275,21.0,13,3,0,3,0
0,18.11612,6.0,3,4,1,5,1
16,18.1137,20.0,15,2,0,3,0
11,25.7004,21.0,8,4,0,3,0
15,34.62415,29.0,1,2,0,4,0
21,18.140925,4.0,11,3,0,3,0
22,25.68225,26.0,4,1,0,5,0
1,17.880775,6.0,17,4,0,2,0
15,34.62415,29.0,9,2,0,4,0
11,4.832135,10.0,11,3,0,3,0
6,16.95089,21.0,11,4,0,3,0
9,17.666,6.0,3,2,0,3,0
19,18.140925,6.0,4,3,0,4,0
11,15.14315,28.0,1,2,0,3,0
19,18.134875,8.0,4,4,0,4,0
13,18.146975,1.0,9,2,0,4,0
4,18.1258,25.0,9,1,0,3,0
19,25.70645,10.0,14,4,0,4,0
7,18.1400175,7.0,15,3,0,3,0
21,25.521925,14.0,10,3,0,3,0
24,15.055425,29.0,9,2,0,3,0
15,18.1379,11.0,1,2,0,4,0
8,10.0672,39.0,5,2,0,3,1
15,25.6883,9.0,7,3,0,4,0
18,25.703425,5.0,12,1,0,3,1
15,22.0341,39.0,3,2,0,4,0
15,12.36015,39.0,6,2,0,4,0
16,25.7004,15.0,12,1,0,3,0
24,25.709475,26.0,11,2,0,3,0
6,18.11975,25.0,3,2,0,3,0
5,25.655025,25.0,23,1,0,3,0
4,20.996525,23.0,2,1,0,3,0
18,47.064765,19.0,12,2,0,3,1
3,18.122775,28.0,19,2,0,2,0
6,38.844025,14.0,17,2,0,3,0
23,25.708265,13.0,12,2,0,5,0
1,18.0411,25.0,7,1,0,2,0
17,18.1424375,38.0,8,2,1,4,1
19,18.05925,21.0,7,3,0,4,0
8,23.918675,37.0,9,2,0,3,1
6,18.11975,25.0,3,2,0,3,0
15,20.74545,39.0,13,2,0,4,0
6,17.995725,24.0,18,1,0,3,0
19,12.4146,38.0,13,1,0,4,0
18,15.327675,37.0,10,2,0,3,1
4,25.697375,22.0,13,2,0,3,0
11,23.005125,24.0,13,2,0,3,0
11,18.050175,24.0,1,3,0,3,0
11,25.7067525,12.0,9,3,0,3,0
1,25.691325000000003,5.0,5,2,0,2,0
19,25.6762,23.0,13,2,0,4,0
6,18.143345,26.0,9,2,0,3,0
12,25.7079625,28.0,7,2,0,4,0
21,26.635125,23.0,5,2,0,3,0
1,18.08345,27.0,18,2,0,2,0
1,25.570325,16.0,15,3,0,2,0
16,25.7049375,3.0,14,3,0,3,0
15,39.12535,10.0,15,2,0,4,0
12,25.68225,20.0,9,3,0,4,0
11,34.711875,24.0,12,3,0,3,0
24,25.69919,5.0,9,3,0,3,0
3,17.92615,31.0,13,2,0,2,0
24,18.0774,28.0,16,2,0,3,0
18,18.0653,15.0,2,3,0,3,1
8,14.97375,36.0,5,2,0,3,1
3,10.4181,33.0,4,2,0,2,0
3,10.4181,33.0,4,2,0,2,0
3,11.979,33.0,4,2,0,2,0
12,34.66287,11.0,10,4,0,4,0
16,25.7049375,3.0,14,3,0,3,0
19,18.14395,25.0,12,1,0,4,0
16,25.7049375,3.0,14,3,0,3,0
6,18.15,25.0,7,2,0,3,0
15,39.12535,10.0,15,2,0,4,0
8,22.56045,37.0,5,2,0,3,1
8,13.778875,37.0,3,2,0,3,1
16,25.6036,20.0,4,3,0,3,0
15,25.5361425,21.0,13,2,0,4,0
6,25.582425,26.0,13,2,0,3,0
17,25.709475,17.0,9,2,1,4,1
8,25.703425,37.0,7,2,0,3,1
12,25.70887,18.0,9,2,0,4,0
1,25.655025,17.0,27,3,0,2,0
1,25.655025,17.0,27,3,0,2,0
15,25.6946525,23.0,4,2,0,4,0
6,25.703425,15.0,8,3,0,3,0
21,15.0524,1.0,8,2,0,3,0
21,25.709475,10.0,18,3,0,3,0
13,25.647765,9.0,9,2,0,4,0
14,42.359075,25.0,11,1,1,5,1
10,25.70645,17.0,4,2,0,3,0
5,25.709475,28.0,12,1,0,3,0
12,17.9685,26.0,7,2,0,4,0
6,18.10765,14.0,8,2,0,3,0
11,18.116725,32.0,1,2,0,3,0
1,18.872975,21.0,14,2,0,2,0
3,14.97375,33.0,9,2,0,2,0
16,18.025975,26.0,16,2,0,3,0
24,25.685275,12.0,6,2,0,3,0
4,18.0774,25.0,5,2,0,3,0
4,18.098575,22.0,22,2,0,3,0
3,30.8187,30.0,10,2,0,2,0
10,25.7004,36.0,11,1,0,3,0
6,25.673175,25.0,26,2,0,3,0
3,36.2706575,21.0,9,3,0,2,0
16,25.5881725,19.0,18,4,0,3,0
4,41.9386,20.0,9,3,0,3,0
13,34.7028,25.0,3,1,0,4,0
6,18.13185,27.0,14,2,0,3,0
19,18.1436475,5.0,3,3,0,4,0
21,25.709475,3.0,5,3,0,3,0
8,11.979,30.0,6,2,0,3,1
16,18.14395,15.0,2,2,0,3,0
19,18.14395,5.0,25,2,0,4,0
19,25.6994925,5.0,5,3,0,4,0
15,18.146975,9.0,10,2,0,4,0
8,12.03345,36.0,9,2,0,3,1
18,16.6738,23.0,5,2,0,3,1
8,17.548025,37.0,8,2,0,3,1
11,21.2476,22.0,2,2,0,3,0
19,25.70645,10.0,1,4,0,4,0
13,25.653815,20.0,13,4,0,4,0
16,20.609325,27.0,4,2,0,3,0
11,25.5068,22.0,11,3,0,3,0
8,15.10685,37.0,10,2,0,3,1
18,25.600575,33.0,7,2,0,3,1
17,18.134875,17.0,1,3,1,4,1
19,15.370025,43.0,4,2,0,4,0
8,15.10685,37.0,4,2,0,3,1
18,25.642925,19.0,11,2,0,3,1
18,25.6641,30.0,7,1,0,3,1
19,25.618725,25.0,12,1,0,4,0
4,18.098575,22.0,10,2,0,3,0
1,18.019925,6.0,10,2,0,2,0
16,17.953375,8.0,26,2,0,3,0
0,37.2922,41.0,3,2,1,5,1
1,25.703425,20.0,5,2,0,2,0
15,25.691325000000003,39.0,2,2,0,4,0
11,25.6762,24.0,6,3,0,3,0
21,18.146975,15.0,9,3,0,3,0
12,25.5905925,11.0,8,4,0,4,0
5,18.09555,28.0,15,1,0,3,0
12,34.6462325,21.0,13,1,0,4,0
4,18.146975,20.0,20,2,0,3,0
