RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,ARCH_DECADE,PYEONG,PYEONG_GROUP,PRICE_EUK,PRICE_PER_PYEONG
2024,11680,강남구,11500,수서동,1,대지,736,0,신동아,2024-11-06,96000,33.18,0.0,7,,,1992,아파트,중개거래,서울 강남구,1990년대,10.03695,10평형대,9.6,9564.658586522799
2024,11680,강남구,10800,논현동,1,대지,245,0,동양파라곤,2024-11-06,370000,160.33,0.0,12,,2024-12-23,2004,아파트,중개거래,서울 강남구,2000년대,48.499825,40평형대,37.0,7628.8935063167755
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-11-06,225000,59.4,0.0,9,,,2005,아파트,중개거래,"서울 강남구, 서울 서초구",2000년대,17.9685,10평형대,22.5,12521.91334835963
2024,11680,강남구,11000,압구정동,1,대지,433,0,신현대11차,2024-11-05,730000,171.43,0.0,6,,,1983,아파트,중개거래,서울 강남구,1980년대,51.857575,50평형대,73.0,14077.017677745249
2024,11680,강남구,10700,신사동,1,대지,658,0,로데오현대,2024-11-05,119000,55.08,0.0,13,,,1998,아파트,중개거래,서울 강남구,1990년대,16.6617,10평형대,11.9,7142.128354249567
2024,11680,강남구,10600,대치동,1,대지,316,0,은마,2024-11-05,257500,76.79,0.0,3,,,1979,아파트,중개거래,"서울 강남구, 충북 청주시 흥덕구",1970년대,23.228975000000002,20평형대,25.75,11085.293259818825
2024,11680,강남구,10100,역삼동,1,대지,711,3,역삼자이,2024-11-05,320000,114.595,0.0,11,,,2016,아파트,중개거래,서울 강남구,2010년대,34.664987499999995,30평형대,32.0,9231.216367812049
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-11-05,227000,59.4,0.0,17,,,2005,아파트,중개거래,서울 강남구,2000년대,17.9685,10평형대,22.7,12633.219244789494
2024,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2024-11-05,705000,170.38,0.0,3,,,1982,아파트,중개거래,서울 강남구,1980년대,51.53995,50평형대,70.5,13678.709428317257
2024,11680,강남구,11400,일원동,1,대지,615,0,우성7,2024-11-05,239000,84.06,0.0,4,,,1987,아파트,중개거래,서울 강남구,1980년대,25.42815,20평형대,23.9,9399.03217497144
2024,11680,강남구,10300,개포동,1,대지,654,0,현대2,2024-11-05,380000,165.08,0.0,2,,,1986,아파트,중개거래,서울 강남구,1980년대,49.9367,40평형대,38.0,7609.633796386224
2024,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2024-11-05,330000,84.94,0.0,24,,,2021,아파트,중개거래,서울 강남구,2020년대,25.69435,20평형대,33.0,12843.29045101355
2024,11680,강남구,10800,논현동,1,대지,118,8,더원센트럴,2024-11-05,40000,27.14,0.0,10,,2024-12-02,2018,아파트,중개거래,서울 강남구,2010년대,8.20985,0평형대,4.0,4872.196203341109
2024,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2024-11-04,333000,83.17,0.0,12,,,1983,아파트,중개거래,서울 강남구,1980년대,25.158925,20평형대,33.3,13235.859640266824
2024,11680,강남구,11400,일원동,1,대지,731,0,한솔마을,2024-11-04,232000,84.73,0.0,4,,,1994,아파트,중개거래,서울 강남구,1990년대,25.630825,20평형대,23.2,9051.600953149185
2024,11680,강남구,11200,자곡동,1,대지,619,0,강남자곡 힐스테이트,2024-11-04,122000,84.39,0.0,7,,,2015,아파트,중개거래,서울 강남구,2010년대,25.527974999999998,20평형대,12.2,4779.070803696729
2024,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2024-11-04,330000,84.355,0.0,17,,,2019,아파트,중개거래,서울 강남구,2010년대,25.5173875,20평형대,33.0,12932.358377204562
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-11-04,217000,59.53,0.0,4,,,2005,아파트,중개거래,서울 강남구,2000년대,18.007825,10평형대,21.7,12050.317014964328
2024,11680,강남구,10100,역삼동,1,대지,747,5,브라운스톤역삼,2024-11-04,92000,59.96,0.0,12,,,2004,아파트,중개거래,서울 강남구,2000년대,18.1379,10평형대,9.2,5072.252024765822
2024,11680,강남구,11800,도곡동,1,대지,464,0,한신(개포),2024-11-02,249000,59.48,0.0,5,,,1985,아파트,중개거래,서울 강남구,1980년대,17.9927,10평형대,24.9,13838.945794683399
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-11-02,163500,59.76,0.0,13,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.35,9044.442231736866
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-11-02,160000,59.76,0.0,11,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.0,8850.830318519258
2024,11680,강남구,11500,수서동,1,대지,795,0,강남데시앙포레,2024-11-02,280000,114.93,0.0,14,,,2014,아파트,중개거래,서울 강남구,2010년대,34.766325,30평형대,28.0,8053.770422959573
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2024-11-02,415000,128.01,0.0,4,,,1983,아파트,중개거래,서울 강남구,1980년대,38.72302499999999,30평형대,41.5,10717.137930210774
2024,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2024-11-02,218000,49.619,0.0,14,,,2011,아파트,중개거래,"서울 강남구, 서울 서초구",2010년대,15.0097475,10평형대,21.8,14523.89522208818
2024,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2024-11-02,325000,84.357,0.0,10,,,2019,아파트,중개거래,"서울 강남구, 서울 강동구",2010년대,25.5179925,20평형대,32.5,12736.111588715297
2024,11680,강남구,11000,압구정동,1,대지,481,0,현대8차(성수현대:91~95동),2024-11-02,630000,163.67,0.0,8,,,1980,아파트,중개거래,"서울 강남구, 서울 서초구",1980년대,49.510175,40평형대,63.0,12724.657103312602
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-11-02,524000,151.27,0.0,6,,,2015,아파트,중개거래,서울 강남구,2010년대,45.759175,40평형대,52.4,11451.255403970898
2024,11680,강남구,10100,역삼동,1,대지,720,25,대우디오빌,2024-11-02,84000,59.505,0.0,24,,,2002,아파트,중개거래,서울 강남구,2000년대,18.0002625,10평형대,8.4,4666.598612103573
2024,11680,강남구,11200,자곡동,1,대지,602,0,강남자곡아이파크,2024-11-02,137000,59.96,0.0,9,,,2014,아파트,중개거래,서울 강남구,2010년대,18.1379,10평형대,13.7,7553.244862966496
2024,11680,강남구,11500,수서동,1,대지,738,0,동익,2024-11-02,163000,84.46,0.0,12,,,1993,아파트,중개거래,서울 강남구,1990년대,25.549149999999997,20평형대,16.3,6379.859995342312
2024,11680,강남구,10600,대치동,1,대지,63,0,"대치우성아파트1동,2동,3동,5동,6동,7동",2024-11-02,330000,115.59,0.0,11,,,1984,아파트,중개거래,서울 강남구,1980년대,34.965975,30평형대,33.0,9437.746266191634
2024,11680,강남구,10400,청담동,1,대지,30,33,청담대림이-편한세상,2024-11-02,199000,81.84,0.0,10,,,2002,아파트,중개거래,서울 강남구,2000년대,24.7566,20평형대,19.9,8038.260504269569
2024,11680,강남구,11500,수서동,1,대지,738,0,동익,2024-11-02,163000,84.46,0.0,12,,2024-11-29,1993,아파트,중개거래,서울 강남구,1990년대,25.549149999999997,20평형대,16.3,6379.859995342312
2024,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2024-11-01,345000,99.919,0.0,3,,,2019,아파트,중개거래,"경기 성남시 분당구, 서울 강남구",2010년대,30.2254975,30평형대,34.5,11414.20418307424
2024,11680,강남구,11400,일원동,1,대지,719,0,푸른마을아파트101동~111동,2024-11-01,164000,59.76,0.0,13,,,1994,아파트,중개거래,서울 강남구,1990년대,18.077399999999997,10평형대,16.4,9072.101076482239
2024,11680,강남구,10300,개포동,1,대지,179,0,우성8,2024-11-01,219000,79.61,0.0,2,,,1987,아파트,중개거래,서울 강남구,1980년대,24.082024999999998,20평형대,21.9,9093.919635080523
2024,11680,강남구,10100,역삼동,1,대지,755,4,e-편한세상,2024-11-01,230000,59.606,0.0,8,,,2005,아파트,중개거래,서울 강남구,2000년대,18.030815,10평형대,23.0,12755.940316619077
2024,11680,강남구,10600,대치동,1,대지,316,0,은마,2024-11-01,258500,76.79,0.0,10,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,25.85,11128.342942381229
2024,11680,강남구,10300,개포동,1,대지,179,0,우성8,2024-11-01,219000,79.61,0.0,2,,2025-01-10,1987,아파트,중개거래,서울 강남구,1980년대,24.082024999999998,20평형대,21.9,9093.919635080523
2024,11680,강남구,10400,청담동,1,대지,108,0,청담건영,2024-11-01,272000,84.595,0.0,9,,,1994,아파트,중개거래,서울 강남구,1990년대,25.5899875,20평형대,27.2,10629.157204551195
2024,11680,강남구,10600,대치동,1,대지,316,0,은마,2024-11-01,270000,76.79,0.0,13,,,1979,아파트,중개거래,서울 강남구,1970년대,23.228975000000002,20평형대,27.0,11623.414291848865
2024,11680,강남구,10400,청담동,1,대지,28,20,청담4차이-편한세상,2024-11-01,218000,84.57,0.0,7,,,2011,아파트,중개거래,서울 강남구,2010년대,25.582424999999997,20평형대,21.8,8521.475192441687
2024,11680,강남구,10800,논현동,1,대지,58,2,마일스디오빌,2024-11-01,41000,36.29,0.0,13,,,2004,아파트,중개거래,서울 강남구,2000년대,10.977725,10평형대,4.1,3734.835769706383
2025,11680,강남구,10300,개포동,1,대지,179,0,우성8,2024-11-01,219000,79.61,0.0,2,,2025-01-10,1987,아파트,중개거래,서울 강남구,1980년대,24.082024999999998,20평형대,21.9,9093.919635080523
2024,11680,강남구,10600,대치동,1,대지,670,0,동부센트레빌,2024-10-31,490000,145.83,0.0,22,,,2005,아파트,중개거래,서울 강남구,2000년대,44.113575000000004,40평형대,49.0,11107.691906629647
2024,11680,강남구,10100,역삼동,1,대지,709,5,테헤란아이파크,2024-10-31,282000,92.623,0.0,18,,,2014,아파트,중개거래,서울 강남구,2010년대,28.0184575,20평형대,28.2,10064.793895238523
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2024-10-31,420000,128.01,0.0,10,,,1983,아파트,중개거래,서울 강남구,1980년대,38.72302499999999,30평형대,42.0,10846.260073948253
2024,11680,강남구,10600,대치동,1,대지,316,0,은마,2024-10-31,290000,84.43,0.0,14,,,1979,아파트,중개거래,"경기 과천시, 서울 강남구",1970년대,25.540075,20평형대,29.0,11354.704322520587
2024,11680,강남구,11400,일원동,1,대지,743,0,디에이치자이개포,2024-10-31,319000,84.73,0.0,21,,,2021,아파트,중개거래,"서울 강남구, 서울 송파구",2020년대,25.630825,20평형대,31.9,12445.95131058013
2024,11680,강남구,10500,삼성동,1,대지,188,0,삼성동센트럴아이파크,2024-10-31,326000,84.98,0.0,15,,,2018,아파트,중개거래,서울 강남구,2010년대,25.70645,20평형대,32.6,12681.642155956968
2024,11680,강남구,11200,자곡동,1,대지,686,0,강남한양수자인(4단지),2024-10-31,181000,114.32,0.0,5,,,2014,아파트,중개거래,서울 강남구,2010년대,34.581799999999994,30평형대,18.1,5233.966999982651
2024,11680,강남구,10400,청담동,1,대지,75,1,현대아파트(75-1),2024-10-30,380000,159.08,0.0,11,,,1983,아파트,중개거래,서울 강남구,1980년대,48.121700000000004,40평형대,38.0,7896.645380358548
2024,11680,강남구,10300,개포동,1,대지,1280,0,래미안블레스티지,2024-10-30,313000,84.943,0.0,10,,,2019,아파트,중개거래,서울 강남구,2010년대,25.6952575,20평형대,31.3,12181.23616780256
2024,11680,강남구,10500,삼성동,1,대지,146,0,포스코트,2024-10-30,315000,154.24,0.0,17,,,2003,아파트,중개거래,서울 강남구,2000년대,46.6576,40평형대,31.5,6751.311683412777
2024,11680,강남구,10400,청담동,1,대지,23,0,현대아파트,2024-10-30,178000,84.78,0.0,11,,,1988,아파트,중개거래,서울 강남구,1980년대,25.64595,20평형대,17.8,6940.667044894029
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-10-30,264000,80.87,0.0,15,,,2005,아파트,중개거래,서울 강남구,2000년대,24.463175,20평형대,26.4,10791.730836246727
2024,11680,강남구,11000,압구정동,1,대지,426,0,신현대9차,2024-10-30,490000,111.38,0.0,2,,,1982,아파트,중개거래,서울 강남구,1980년대,33.69245,30평형대,49.0,14543.31756817922
2024,11680,강남구,11800,도곡동,1,대지,91,5,삼성래미안,2024-10-30,250000,84.89,0.0,20,,,2001,아파트,중개거래,서울 강남구,2000년대,25.679225,20평형대,25.0,9735.49630099818
2024,11680,강남구,10400,청담동,1,대지,60,0,삼성청담공원아파트,2024-10-30,177000,84.96,0.0,2,,,1999,아파트,중개거래,서울 강남구,1990년대,25.7004,20평형대,17.7,6887.052341597797
2024,11680,강남구,11400,일원동,1,대지,741,0,래미안 개포 루체하임,2024-10-30,274500,84.99,0.0,4,,2024-10-30,2018,아파트,중개거래,서울 강남구,2010년대,25.709474999999998,20평형대,27.45,10676.9974882801
2024,11680,강남구,10300,개포동,1,대지,185,0,개포주공7단지,2024-10-30,245000,83.7,0.0,12,,,1983,아파트,중개거래,서울 강남구,1980년대,25.31925,20평형대,24.5,9676.431963821993
2024,11680,강남구,10600,대치동,1,대지,500,0,개포우성2,2024-10-30,439000,127.78,0.0,3,,,1984,아파트,중개거래,서울 강남구,1980년대,38.65345,30평형대,43.9,11357.330328858097
2024,11680,강남구,10100,역삼동,1,대지,754,0,개나리래미안,2024-10-30,238000,59.7,0.0,4,,,2006,아파트,중개거래,서울 강남구,2000년대,18.05925,10평형대,23.8,13178.84186774091
2024,11680,강남구,10600,대치동,1,대지,670,0,동부센트레빌,2024-10-30,499000,145.83,0.0,20,,,2005,아파트,중개거래,서울 강남구,2000년대,44.113575000000004,40평형대,49.9,11311.710737567742
2024,11680,강남구,11000,압구정동,1,대지,426,0,신현대9차,2024-10-29,500000,108.88,0.0,5,,,1982,아파트,중개거래,서울 강남구,1980년대,32.9362,30평형대,50.0,15180.864823507265
2024,11680,강남구,10500,삼성동,1,대지,17,0,삼성동롯데아파트,2024-10-29,239000,91.77,0.0,19,,,2000,아파트,중개거래,서울 강남구,2000년대,27.760424999999998,20평형대,23.9,8609.37827861065
2024,11680,강남구,11000,압구정동,1,대지,426,0,신현대9차,2024-10-29,500000,108.88,0.0,5,,2025-02-06,1982,아파트,중개거래,서울 강남구,1980년대,32.9362,30평형대,50.0,15180.864823507265
2024,11680,강남구,10400,청담동,1,대지,134,38,청담자이,2024-10-29,290000,90.197,0.0,9,,,2011,아파트,직거래,,2010년대,27.2845925,20평형대,29.0,10628.709224812503
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션1,2024-10-29,415000,128.01,0.0,4,,2024-11-06,1983,아파트,중개거래,서울 강남구,1980년대,38.72302499999999,30평형대,41.5,10717.137930210774
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2024-10-29,390000,126.33,0.0,5,,2024-12-26,1985,아파트,중개거래,서울 강남구,1980년대,38.214825,30평형대,39.0,10205.463455609179
2024,11680,강남구,10100,역삼동,1,대지,757,0,역삼래미안,2024-10-29,218000,59.4,0.0,6,,,2005,아파트,중개거래,서울 강남구,2000년대,17.9685,10평형대,21.8,12132.342710855108
2024,11680,강남구,10400,청담동,1,대지,23,0,현대아파트,2024-10-29,184000,84.78,0.0,10,,,1988,아파트,중개거래,서울 강남구,1980년대,25.64595,20평형대,18.4,7174.62211382304
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2024-10-29,390000,126.33,0.0,5,,,1985,아파트,중개거래,서울 강남구,1980년대,38.214825,30평형대,39.0,10205.463455609179
2024,11680,강남구,11000,압구정동,1,대지,443,0,현대3차(61~64동),2024-10-29,385000,82.5,0.0,1,,2024-12-17,1976,아파트,중개거래,서울 강남구,1970년대,24.95625,20평형대,38.5,15426.997245179064
2024,11680,강남구,10500,삼성동,1,대지,78,4,청구아파트,2024-10-28,222000,84.99,0.0,10,,2024-11-25,1990,아파트,중개거래,서울 강남구,1990년대,25.709474999999998,20평형대,22.2,8634.948788335818
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2024-10-28,332000,84.96,0.0,9,,,1985,아파트,중개거래,서울 강남구,1980년대,25.7004,20평형대,33.2,12918.086878025246
2024,11680,강남구,10600,대치동,1,대지,511,0,한보미도맨션2,2024-10-28,400000,126.33,0.0,2,,,1985,아파트,중개거래,서울 강남구,1980년대,38.214825,30평형대,40.0,10467.142005753003
2024,11680,강남구,11800,도곡동,1,대지,467,29,타워팰리스3,2024-10-28,650000,244.224,0.0,57,,,2004,아파트,중개거래,서울 강남구,2000년대,73.87776,70평형대,65.0,8798.317653377688
2024,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2024-10-28,285000,84.86,0.0,7,,,2020,아파트,중개거래,서울 강남구,2020년대,25.67015,20평형대,28.5,11102.389351055604
2024,11680,강남구,11000,압구정동,1,대지,443,0,현대3차(61~64동),2024-10-28,415000,82.5,0.0,10,,,1976,아파트,중개거래,"서울 강남구, 서울 성동구",1970년대,24.95625,20평형대,41.5,16629.100926621588
2024,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2024-10-28,390000,114.97,0.0,22,,,2008,아파트,중개거래,서울 강남구,2000년대,34.778425,30평형대,39.0,11213.84881575287
2024,11680,강남구,10400,청담동,1,대지,69,18,동양파라곤,2024-10-28,500000,171.1,0.0,6,,,2006,아파트,중개거래,서울 강남구,2000년대,51.757749999999994,50평형대,50.0,9660.389023865991
2024,11680,강남구,10500,삼성동,1,대지,78,4,청구아파트,2024-10-28,222000,84.99,0.0,10,,,1990,아파트,중개거래,서울 강남구,1990년대,25.709474999999998,20평형대,22.2,8634.948788335818
2024,11680,강남구,10100,역삼동,1,대지,755,4,e-편한세상,2024-10-28,232000,59.947,0.0,13,,,2005,아파트,중개거래,서울 강남구,2000년대,18.1339675,10평형대,23.2,12793.670221367718
2024,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2024-10-28,331000,74.4,0.0,2,,,1987,아파트,중개거래,"경기 수원시 영통구, 서울 강남구",1980년대,22.506,20평형대,33.1,14707.189193992714
2024,11680,강남구,11100,세곡동,1,대지,533,0,세곡푸르지오,2024-10-28,152000,84.83,0.0,5,,,2012,아파트,중개거래,서울 강남구,2010년대,25.661075,20평형대,15.2,5923.368370187141
2024,11680,강남구,11000,압구정동,1,대지,443,0,현대3차(61~64동),2024-10-28,400000,82.5,0.0,8,,,1976,아파트,중개거래,서울 강남구,1970년대,24.95625,20평형대,40.0,16028.049085900326
2024,11680,강남구,11000,압구정동,1,대지,433,0,신현대11차,2024-10-28,502000,108.36,0.0,4,,,1983,아파트,중개거래,서울 강남구,1980년대,32.7789,30평형대,50.2,15314.729902467747
2024,11680,강남구,10300,개포동,1,대지,1282,0,개포래미안포레스트,2024-10-27,218000,59.92,0.0,14,,,2020,아파트,중개거래,서울 강남구,2020년대,18.1258,10평형대,21.8,12027.05535755663
2024,11680,강남구,11800,도곡동,1,대지,543,7,도곡1차아이파크,2024-10-27,217500,84.122,0.0,5,,,2007,아파트,중개거래,서울 강남구,2000년대,25.446904999999997,20평형대,21.75,8547.208393319346
2024,11680,강남구,10600,대치동,1,대지,500,0,개포우성2,2024-10-26,340000,84.69,0.0,12,,,1984,아파트,중개거래,서울 강남구,1980년대,25.618724999999998,20평형대,34.0,13271.54259238116
2024,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2024-10-26,223000,84.97,0.0,9,,,1995,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,22.3,8675.886579317737
2024,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2024-10-26,246000,124.66,0.0,10,,,1995,아파트,중개거래,서울 강남구,1990년대,37.709649999999996,30평형대,24.6,6523.529123181997
2024,11680,강남구,10800,논현동,1,대지,22,0,신동아(22),2024-10-26,85000,35.73,0.0,6,,,1997,아파트,중개거래,경기 성남시 분당구,1990년대,10.808324999999998,10평형대,8.5,7864.308299389592
2024,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2024-10-26,310000,83.17,0.0,3,,,1983,아파트,중개거래,서울 강남구,1980년대,25.158925,20평형대,31.0,12321.671136584731
2024,11680,강남구,11200,자곡동,1,대지,611,0,래미안강남힐즈,2024-10-26,187000,91.96,0.0,9,,,2014,아파트,중개거래,서울 강남구,2010년대,27.817899999999998,20평형대,18.7,6722.290323856222
2024,11680,강남구,11000,압구정동,1,대지,434,0,신현대12차,2024-10-26,500000,110.82,0.0,12,,,1982,아파트,중개거래,서울 강남구,1980년대,33.52305,30평형대,50.0,14915.11064774834
2024,11680,강남구,10600,대치동,1,대지,888,0,대치아이파크,2024-10-26,320000,84.95,0.0,20,,,2008,아파트,중개거래,서울 강남구,2000년대,25.697375,20평형대,32.0,12452.633780687716
2024,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2024-10-26,223000,84.97,0.0,9,,2024-11-07,1995,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,22.3,8675.886579317737
2024,11680,강남구,10800,논현동,1,대지,221,7,한양수자인어반게이트,2024-10-25,20500,16.2,0.0,2,,,2013,아파트,중개거래,서울 강남구,2010년대,4.9005,0평형대,2.05,4183.246607489032
2024,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2024-10-25,245000,59.747,0.0,3,,,2019,아파트,중개거래,서울 강남구,2010년대,18.0734675,10평형대,24.5,13555.782807034677
2024,11680,강남구,10300,개포동,1,대지,176,2,대치푸르지오발라드,2024-10-25,94146,35.109,0.0,8,,,2024,아파트,직거래,,2020년대,10.6204725,10평형대,9.4146,8864.577352843764
2024,11680,강남구,11000,압구정동,1,대지,489,0,한양3,2024-10-25,460000,116.94,0.0,5,,,1978,아파트,중개거래,서울 강남구,1970년대,35.37435,30평형대,46.0,13003.772507480702
2024,11680,강남구,11800,도곡동,1,대지,467,6,대림아크로빌,2024-10-25,300000,138.657,0.0,45,,,1999,아파트,중개거래,서울 강남구,1990년대,41.9437425,40평형대,30.0,7152.437577548069
2024,11680,강남구,11500,수서동,1,대지,747,0,삼성,2024-10-25,195000,84.97,0.0,10,,,1997,아파트,중개거래,"서울 강남구, 서울 서초구",1990년대,25.703425,20평형대,19.5,7586.537591780084
2024,11680,강남구,10100,역삼동,1,대지,713,11,역삼I'PARK,2024-10-25,83500,28.246,0.0,12,,,2006,아파트,중개거래,서울 강남구,2000년대,8.544414999999999,0평형대,8.35,9772.465405765053
2024,11680,강남구,10300,개포동,1,대지,187,0,개포주공5단지,2024-10-25,282000,74.25,0.0,12,,,1983,아파트,중개거래,서울 강남구,1980년대,22.460625,20평형대,28.2,12555.305117288588
2024,11680,강남구,11800,도곡동,1,대지,467,17,타워팰리스2,2024-10-24,530000,161.8,0.0,33,,,2003,아파트,중개거래,서울 강남구,2000년대,48.944500000000005,40평형대,53.0,10828.59156800049
2024,11680,강남구,11800,도곡동,1,대지,183,0,도곡현대힐스테이트101동,2024-10-24,250000,171.58,0.0,7,,,1996,아파트,중개거래,서울 강남구,1990년대,51.902950000000004,50평형대,25.0,4816.681903437087
2024,11680,강남구,10100,역삼동,1,대지,711,3,역삼자이,2024-10-24,275000,84.481,0.0,10,,,2016,아파트,중개거래,서울 강남구,2010년대,25.5555025,20평형대,27.5,10760.891905764718
2024,11680,강남구,11400,일원동,1,대지,615,1,개포한신,2024-10-24,197000,82.3,0.0,10,,,1984,아파트,중개거래,서울 강남구,1980년대,24.89575,20평형대,19.7,7912.997198316982
2024,11680,강남구,11000,압구정동,1,대지,481,0,현대8차(성수현대:91~95동),2024-10-24,405000,107.64,0.0,2,,,1980,아파트,중개거래,"경기 하남시, 서울 송파구",1980년대,32.561099999999996,30평형대,40.5,12438.15473064485
2024,11680,강남구,11000,압구정동,1,대지,455,0,"현대5차(71,72동)",2024-10-24,479800,82.23,0.0,3,,,1977,아파트,중개거래,서울 강남구,1970년대,24.874575,20평형대,47.98,19288.771767959854
2024,11680,강남구,11000,압구정동,1,대지,489,0,한양3,2024-10-23,465000,116.94,0.0,7,,,1978,아파트,중개거래,서울 강남구,1970년대,35.37435,30평형대,46.5,13145.117860822884
2024,11680,강남구,10600,대치동,1,대지,1027,0,래미안대치팰리스,2024-10-23,410000,94.49,0.0,2,,,2015,아파트,중개거래,서울 강남구,2010년대,28.583225,20평형대,41.0,14344.077688924186
2024,11680,강남구,11800,도곡동,1,대지,963,0,럭키(963),2024-10-23,207000,84.97,0.0,15,,,1995,아파트,중개거래,서울 강남구,1990년대,25.703425,20평형대,20.7,8053.401443581935
2024,11680,강남구,11000,압구정동,1,대지,443,0,현대3차(61~64동),2024-10-23,410000,82.56,0.0,9,,,1976,아파트,중개거래,서울 강남구,1970년대,24.9744,20평형대,41.0,16416.810814273817
2024,11680,강남구,10600,대치동,1,대지,974,0,대치현대,2024-10-23,254500,85.0,0.0,8,,,1999,아파트,중개거래,"서울 강남구, 서울 강동구",1990년대,25.7125,20평형대,25.45,9897.909577053962
2024,11680,강남구,10300,개포동,1,대지,1281,0,디에이치아너힐즈,2024-10-23,252000,59.873,0.0,3,,,2019,아파트,중개거래,서울 강남구,2010년대,18.111582499999997,10평형대,25.2,13913.748287870485
2024,11680,강남구,11500,수서동,1,대지,736,0,신동아,2024-10-23,122000,39.53,0.0,12,,,1992,아파트,중개거래,서울 강남구,1990년대,11.957825,10평형대,12.2,10202.52428848892
2024,11680,강남구,11800,도곡동,1,대지,467,17,타워팰리스2,2024-10-23,352000,130.17,0.0,22,,,2003,아파트,중개거래,"서울 강남구, 서울 영등포구",2000년대,39.376425,30평형대,35.2,8939.359020022768
2024,11680,강남구,10300,개포동,1,대지,176,2,대치푸르지오발라드,2024-10-22,106590,41.388,0.0,7,,,2024,아파트,직거래,,2020년대,12.51987,10평형대,10.659,8513.666675452701
2024,11680,강남구,10300,개포동,1,대지,176,2,대치푸르지오발라드,2024-10-22,138924,55.492,0.0,9,,,2024,아파트,직거래,,2020년대,16.78633,10평형대,13.8924,8276.019832804432
2024,11680,강남구,10100,역삼동,1,대지,710,0,현대까르띠에710,2024-10-22,348000,171.944,0.0,4,,,2001,아파트,중개거래,서울 강남구,2000년대,52.013059999999996,50평형대,34.8,6690.627315524217
2024,11680,강남구,11500,수서동,1,대지,747,0,삼성,2024-10-22,144000,84.97,0.0,11,,,1997,아파트,직거래,,1990년대,25.703425,20평형대,14.4,5602.366221622216
2024,11680,강남구,10100,역삼동,1,대지,711,3,역삼자이,2024-10-22,287000,84.993,0.0,19,,,2016,아파트,중개거래,서울 강남구,2010년대,25.710382499999998,20평형대,28.7,11162.805531967486
2024,11680,강남구,10300,개포동,1,대지,176,2,대치푸르지오발라드,2024-10-22,93534,35.109,0.0,7,,,2024,아파트,직거래,,2020년대,10.6204725,10평형대,9.3534,8806.952798004044
2024,11680,강남구,11400,일원동,1,대지,711,0,수서,2024-10-22,109000,51.76,0.0,14,,,1992,아파트,중개거래,서울 강남구,1990년대,15.657399999999999,10평형대,10.9,6961.564499853105
2024,11680,강남구,11000,압구정동,1,대지,397,0,미성2차,2024-10-22,450000,118.63,0.0,7,,,1987,아파트,중개거래,서울 강남구,1980년대,35.885574999999996,30평형대,45.0,12539.857589017316
2024,11680,강남구,10500,삼성동,1,대지,104,10,레미안삼성1차(101동),2024-10-22,225000,84.98,0.0,5,,,2005,아파트,중개거래,서울 강남구,2000년대,25.70645,20평형대,22.5,8752.667132178889
